timestamp,car_id,lap_id,setup,sample_idx,speed_mps,rpm,throttle_pct,brake_pct,gear,lateral_g,longitudinal_g,fluid_temp_c,sensor_fault
2024-01-01T12:01:57.800000,car_01,2,A,239,50.101,8442,47.6,10.7,6,1.292,0.099,96.92,0
2024-01-01T12:01:58,car_01,2,A,240,49.502,8557,58.2,19.0,6,1.859,0.164,96.43,0
2024-01-01T12:01:58.200000,car_01,2,A,241,50.164,8297,64.8,3.0,6,1.134,0.628,97.07,0
2024-01-01T12:01:58.400000,car_01,2,A,242,49.952,8518,50.0,14.3,6,0.957,0.089,98.15,0
2024-01-01T12:01:58.600000,car_01,2,A,243,48.775,8247,45.1,16.7,6,0.933,-0.029,96.87,0
2024-01-01T12:01:58.800000,car_01,2,A,244,47.748,7633,49.3,7.8,6,1.244,-0.096,96.77,0
2024-01-01T12:01:59,car_01,2,A,245,48.073,7962,44.0,9.9,6,1.184,0.502,97.57,0
2024-01-01T12:01:59.200000,car_01,2,A,246,48.598,8220,45.0,16.6,6,1.341,0.056,97.5,0
2024-01-01T12:01:59.400000,car_01,2,A,247,46.812,8145,50.2,2.8,6,0.828,0.057,97.09,0
2024-01-01T12:01:59.600000,car_01,2,A,248,48.041,8031,54.4,12.7,6,0.897,0.536,98.0,0
2024-01-01T12:01:59.800000,car_01,2,A,249,45.48,7331,44.2,6.3,6,1.656,0.349,97.48,0
2024-01-01T12:02:00,car_01,2,A,250,45.943,6987,39.4,6.0,6,0.895,-0.398,96.76,0
2024-01-01T12:02:00.200000,car_01,2,A,251,46.477,7593,41.2,8.8,6,1.206,0.201,98.13,0
2024-01-01T12:02:00.400000,car_01,2,A,252,45.901,7458,35.0,15.7,6,1.511,0.515,97.65,0
2024-01-01T12:02:00.600000,car_01,2,A,253,46.357,7124,45.4,16.6,3,0.146,0.743,97.25,0
2024-01-01T12:02:00.800000,car_01,2,A,254,46.753,7259,41.5,13.9,6,1.145,0.766,97.72,0
2024-01-01T12:02:01,car_01,2,A,255,46.744,7284,38.4,8.0,6,1.407,0.731,97.77,0
2024-01-01T12:02:01.200000,car_01,2,A,256,44.694,7020,31.8,12.4,7,1.215,-0.063,97.62,0
2024-01-01T12:02:01.400000,car_01,2,A,257,46.706,7507,36.6,13.7,6,1.35,0.096,97.94,0
2024-01-01T12:02:01.600000,car_01,2,A,258,47.474,7207,46.8,9.3,6,1.437,0.378,98.04,0
2024-01-01T12:02:01.800000,car_01,2,A,259,45.365,7213,43.9,12.2,6,0.613,0.4,98.59,0
2024-01-01T12:02:02,car_01,2,A,260,46.27,7367,26.3,12.9,6,1.433,0.7,97.53,0
2024-01-01T12:02:02.200000,car_01,2,A,261,45.062,7038,36.4,1.6,6,0.981,0.15,97.86,0
2024-01-01T12:02:02.400000,car_01,2,A,262,46.746,7215,34.6,15.4,6,0.934,0.631,98.31,0
2024-01-01T12:02:02.600000,car_01,2,A,263,44.491,6928,38.1,9.0,5,1.181,0.114,98.43,0
2024-01-01T12:02:02.800000,car_01,2,A,264,44.377,6979,35.5,3.8,5,1.009,0.226,97.49,0
2024-01-01T12:02:03,car_01,2,A,265,43.224,7268,34.5,9.2,5,0.875,0.753,98.14,0
2024-01-01T12:02:03.200000,car_01,2,A,266,43.184,7094,29.4,12.0,5,1.061,0.668,98.52,0
2024-01-01T12:02:03.400000,car_01,2,A,267,44.534,7503,54.5,7.3,5,1.533,0.413,98.57,0
2024-01-01T12:02:03.600000,car_01,2,A,268,43.684,6836,45.3,10.8,5,0.891,0.839,99.0,0
2024-01-01T12:02:03.800000,car_01,2,A,269,45.626,7094,35.4,17.9,6,0.293,-0.154,98.06,0
2024-01-01T12:02:04,car_01,2,A,270,45.876,7448,38.5,12.3,6,1.123,0.676,100.28,0
2024-01-01T12:02:04.200000,car_01,2,A,271,45.409,7690,32.2,19.8,6,1.112,0.379,98.33,0
2024-01-01T12:02:04.400000,car_01,2,A,272,44.237,7126,28.4,6.2,5,1.794,0.462,99.1,0
2024-01-01T12:02:04.600000,car_01,2,A,273,45.546,7102,35.3,8.8,6,0.736,0.301,98.74,0
2024-01-01T12:02:04.800000,car_01,2,A,274,45.202,7483,33.1,13.9,6,1.539,0.99,99.26,0
2024-01-01T12:02:05,car_01,2,A,275,44.967,7563,41.8,19.4,5,1.518,0.712,98.96,0
2024-01-01T12:02:05.200000,car_01,2,A,276,45.0,7132,42.7,18.0,6,0.679,0.349,98.61,0
2024-01-01T12:02:05.400000,car_01,2,A,277,44.94,7988,32.8,27.6,5,0.952,0.133,98.92,0
2024-01-01T12:02:05.600000,car_01,2,A,278,47.891,7919,39.0,4.8,6,1.227,-0.061,98.84,0
2024-01-01T12:02:05.800000,car_01,2,A,279,46.972,7837,40.6,15.5,6,0.846,0.435,99.49,0
2024-01-01T12:02:06,car_01,2,A,280,45.852,7815,29.2,8.7,6,1.018,0.3,99.13,0
2024-01-01T12:02:06.200000,car_01,2,A,281,46.942,8213,30.0,18.9,6,1.065,0.284,97.92,0
2024-01-01T12:02:06.400000,car_01,2,A,282,45.266,7843,41.7,16.6,6,0.382,0.766,99.08,0
2024-01-01T12:02:06.600000,car_01,2,A,283,45.78,8121,41.6,18.2,6,0.69,0.189,99.54,0
2024-01-01T12:02:06.800000,car_01,2,A,284,46.278,8236,23.8,16.6,6,0.756,0.219,98.22,0
2024-01-01T12:02:07,car_01,2,A,285,46.163,8555,39.7,16.9,3,0.606,-0.045,99.35,0
2024-01-01T12:02:07.200000,car_01,2,A,286,46.031,8115,44.2,24.7,6,1.126,-0.134,99.0,0
2024-01-01T12:02:07.400000,car_01,2,A,287,48.204,8249,47.2,20.3,6,1.243,0.239,98.75,0
2024-01-01T12:02:07.600000,car_01,2,A,288,46.238,8743,36.7,14.7,6,1.176,-0.097,99.3,0
2024-01-01T12:02:07.800000,car_01,2,A,289,47.826,8716,42.5,20.7,6,0.0,0.441,99.41,0
2024-01-01T12:02:08,car_01,2,A,290,47.534,8804,45.6,22.6,6,1.421,1.027,99.62,0
2024-01-01T12:02:08.200000,car_01,2,A,291,47.639,8447,44.9,13.1,6,1.482,0.664,99.26,0
2024-01-01T12:02:08.400000,car_01,2,A,292,48.931,8785,33.8,26.1,6,0.387,0.446,99.51,0
2024-01-01T12:02:08.600000,car_01,2,A,293,50.084,9298,53.3,26.9,6,0.472,0.024,98.57,0
2024-01-01T12:02:08.800000,car_01,2,A,294,48.831,8452,37.2,10.8,6,0.515,0.586,99.24,0
2024-01-01T12:02:09,car_01,2,A,295,48.525,9076,45.6,15.8,6,0.792,0.344,99.21,0
2024-01-01T12:02:09.200000,car_01,2,A,296,48.382,9555,49.5,25.5,6,0.399,0.271,99.12,0
2024-01-01T12:02:09.400000,car_01,2,A,297,47.895,9156,41.0,17.4,6,0.228,0.484,99.58,0
2024-01-01T12:02:09.600000,car_01,2,A,298,48.375,9921,33.9,24.9,6,0.298,0.577,99.9,0
2024-01-01T12:02:09.800000,car_01,2,A,299,51.275,9823,41.6,31.2,6,0.662,0.312,99.84,0
2024-01-01T12:02:10,car_01,2,A,300,49.842,9838,59.5,31.6,6,0.79,0.569,100.34,0
2024-01-01T12:02:10.200000,car_01,2,A,301,50.249,10253,50.5,15.2,6,0.903,0.102,100.16,0
2024-01-01T12:02:10.400000,car_01,2,A,302,51.879,10079,51.6,31.1,6,0.09,-0.19,100.0,0
2024-01-01T12:02:10.600000,car_01,2,A,303,51.281,10685,57.5,27.1,6,0.585,-0.206,99.45,0
2024-01-01T12:02:10.800000,car_01,2,A,304,51.514,10319,48.5,25.1,6,0.888,0.16,99.94,0
2024-01-01T12:02:11,car_01,2,A,305,51.19,10615,38.2,27.5,6,0.898,-0.238,99.96,0
2024-01-01T12:02:11.200000,car_01,2,A,306,53.561,10449,49.3,24.3,6,1.1,0.555,99.91,0
2024-01-01T12:02:20,car_01,3,A,0,50.01,9783,50.2,27.4,6,0.075,0.27,89.89,0
2024-01-01T12:02:20.200000,car_01,3,A,1,50.776,10163,55.8,24.1,6,0.611,-0.107,90.25,0
2024-01-01T12:02:20.400000,car_01,3,A,2,49.533,10405,50.5,34.0,6,0.608,1.008,89.73,0
2024-01-01T12:02:20.600000,car_01,3,A,3,50.454,10995,55.0,26.5,6,1.064,0.255,89.76,0
2024-01-01T12:02:20.800000,car_01,3,A,4,50.838,11006,61.7,30.6,6,0.514,0.224,89.58,0
2024-01-01T12:02:21,car_01,3,A,5,51.138,10720,59.0,19.3,6,0.349,0.273,90.68,0
2024-01-01T12:02:21.200000,car_01,3,A,6,51.448,10837,68.1,30.5,6,0.532,0.289,89.34,0
2024-01-01T12:02:21.400000,car_01,3,A,7,50.567,10937,71.7,32.8,6,0.996,0.22,90.56,0
2024-01-01T12:02:21.600000,car_01,3,A,8,50.995,11053,54.9,23.4,6,1.257,1.018,90.46,0
2024-01-01T12:02:21.800000,car_01,3,A,9,53.19,10992,59.7,30.7,6,1.164,0.614,90.62,0
2024-01-01T12:02:22,car_01,3,A,10,54.764,11598,64.0,36.9,6,0.372,0.498,90.26,0
2024-01-01T12:02:22.200000,car_01,3,A,11,54.936,11681,64.0,21.0,6,1.054,0.061,89.76,0
2024-01-01T12:02:22.400000,car_01,3,A,12,53.628,11562,71.3,20.5,6,0.503,0.447,90.77,1
2024-01-01T12:02:22.600000,car_01,3,A,13,55.071,11899,55.9,21.6,6,0.764,0.329,90.87,0
2024-01-01T12:02:22.800000,car_01,3,A,14,54.062,12096,67.5,28.5,6,0.332,-0.35,90.17,0
2024-01-01T12:02:23,car_01,3,A,15,57.48,12215,69.8,22.4,6,0.622,0.436,90.77,0
2024-01-01T12:02:23.200000,car_01,3,A,16,56.98,12571,73.5,24.2,6,1.054,0.033,91.32,0
2024-01-01T12:02:23.400000,car_01,3,A,17,54.553,12226,73.7,24.8,6,1.4,0.535,90.57,0
2024-01-01T12:02:23.600000,car_01,3,A,18,55.133,12282,70.7,17.9,6,0.798,0.249,91.13,0
2024-01-01T12:02:23.800000,car_01,3,A,19,55.239,12216,69.4,10.6,6,1.18,0.648,90.67,0
2024-01-01T12:02:24,car_01,3,A,20,56.729,12485,67.3,24.7,6,0.077,0.336,91.33,0
2024-01-01T12:02:24.200000,car_01,3,A,21,55.04,12638,72.2,24.6,6,0.816,0.558,91.0,0
2024-01-01T12:02:24.400000,car_01,3,A,22,58.737,12813,84.4,21.4,6,0.99,0.278,91.29,0
2024-01-01T12:02:24.600000,car_01,3,A,23,57.567,12826,81.9,16.7,6,1.217,0.059,91.13,0
2024-01-01T12:02:24.800000,car_01,3,A,24,54.721,12110,77.9,9.8,6,0.493,0.639,91.45,0
2024-01-01T12:02:25,car_01,3,A,25,58.039,12993,84.3,20.3,6,1.092,0.744,90.49,0
2024-01-01T12:02:25.200000,car_01,3,A,26,56.94,12842,86.4,16.1,6,0.858,0.609,91.23,0
2024-01-01T12:02:25.400000,car_01,3,A,27,56.131,12787,78.5,16.1,6,0.354,-0.415,91.59,0
2024-01-01T12:02:25.600000,car_01,3,A,28,59.036,12278,78.1,17.3,6,1.091,0.368,91.39,0
2024-01-01T12:02:25.800000,car_01,3,A,29,56.517,12821,89.0,15.7,6,0.109,0.85,91.43,0
2024-01-01T12:02:26,car_01,3,A,30,58.1,13214,91.9,12.8,6,1.47,0.522,91.22,0
2024-01-01T12:02:26.200000,car_01,3,A,31,57.786,12246,72.2,13.5,6,1.62,0.044,92.16,0
2024-01-01T12:02:26.400000,car_01,3,A,32,57.867,13138,81.2,26.8,6,1.248,0.265,91.74,0
2024-01-01T12:02:26.600000,car_01,3,A,33,55.93,12528,81.8,13.8,6,0.949,-0.486,90.36,0
2024-01-01T12:02:26.800000,car_01,3,A,34,57.131,12246,90.5,5.1,6,1.264,0.273,92.48,0
2024-01-01T12:02:27,car_01,3,A,35,57.883,12679,77.4,11.9,6,1.363,0.281,92.11,0
2024-01-01T12:02:27.200000,car_01,3,A,36,56.74,12409,87.5,8.5,6,1.597,0.504,91.49,0
2024-01-01T12:02:27.400000,car_01,3,A,37,56.832,12442,79.7,8.0,6,0.664,0.539,91.94,0
2024-01-01T12:02:27.600000,car_01,3,A,38,58.035,12760,68.8,10.2,6,1.028,0.506,92.16,0
2024-01-01T12:02:27.800000,car_01,3,A,39,58.21,12864,71.9,4.7,6,1.623,0.731,91.55,0
2024-01-01T12:02:28,car_01,3,A,40,58.745,12780,75.4,7.0,6,1.281,0.27,92.91,0
2024-01-01T12:02:28.200000,car_01,3,A,41,58.147,12670,80.4,3.9,6,0.911,0.71,92.98,0
2024-01-01T12:02:28.400000,car_01,3,A,42,56.631,12180,67.5,16.5,6,0.659,0.549,92.75,0
2024-01-01T12:02:28.600000,car_01,3,A,43,55.997,11868,89.8,16.9,6,0.962,-0.04,92.32,0
2024-01-01T12:02:28.800000,car_01,3,A,44,58.475,12052,79.1,15.8,6,1.261,0.021,92.2,0
2024-01-01T12:02:29,car_01,3,A,45,57.543,12416,86.4,9.9,6,0.515,0.424,92.51,0
2024-01-01T12:02:29.200000,car_01,3,A,46,57.112,12051,84.9,14.8,6,1.047,-0.107,92.75,0
2024-01-01T12:02:29.400000,car_01,3,A,47,56.357,11821,86.8,8.7,6,1.176,-0.087,93.0,0
2024-01-01T12:02:29.600000,car_01,3,A,48,55.209,12018,74.5,6.4,6,1.041,0.507,92.5,0
2024-01-01T12:02:29.800000,car_01,3,A,49,55.891,11388,89.9,10.1,6,1.385,0.18,92.19,0
2024-01-01T12:02:30,car_01,3,A,50,56.809,11813,90.5,10.9,6,0.658,0.462,92.52,0
2024-01-01T12:02:30.200000,car_01,3,A,51,55.693,10755,75.9,10.8,6,0.979,0.302,92.85,0
2024-01-01T12:02:30.400000,car_01,3,A,52,55.676,11220,84.4,11.8,6,1.139,-0.35,91.98,0
2024-01-01T12:02:30.600000,car_01,3,A,53,56.245,11380,68.2,9.0,6,1.26,0.403,92.86,0
2024-01-01T12:02:30.800000,car_01,3,A,54,55.562,11090,68.4,6.8,6,1.794,-0.251,93.14,0
2024-01-01T12:02:31,car_01,3,A,55,53.407,10615,80.1,5.8,6,1.15,-0.152,92.8,0
2024-01-01T12:02:31.200000,car_01,3,A,56,55.48,10739,82.5,11.7,6,1.565,-0.497,93.23,0
2024-01-01T12:02:31.400000,car_01,3,A,57,53.176,10681,74.7,4.7,6,0.906,-0.04,92.92,0
2024-01-01T12:02:31.600000,car_01,3,A,58,54.76,10773,82.5,10.5,6,1.714,-0.227,92.95,0
2024-01-01T12:02:31.800000,car_01,3,A,59,53.681,10664,78.7,13.8,6,1.316,0.319,92.78,0
2024-01-01T12:02:32,car_01,3,A,60,53.264,10336,82.9,13.7,6,1.773,0.017,92.89,0
2024-01-01T12:02:32.200000,car_01,3,A,61,55.556,10949,64.3,13.4,6,1.403,0.049,92.89,0
2024-01-01T12:02:32.400000,car_01,3,A,62,51.918,10024,68.2,3.9,6,1.115,-0.121,93.43,0
2024-01-01T12:02:32.600000,car_01,3,A,63,53.464,10214,70.2,12.9,6,1.223,0.74,91.81,0
2024-01-01T12:02:32.800000,car_01,3,A,64,49.762,9444,75.0,13.7,6,1.085,0.136,93.03,0
2024-01-01T12:02:33,car_01,3,A,65,52.247,10435,54.8,20.9,6,1.701,0.034,93.48,0
2024-01-01T12:02:33.200000,car_01,3,A,66,51.396,9860,73.1,13.7,6,0.882,0.305,92.96,0
2024-01-01T12:02:33.400000,car_01,3,A,67,50.779,9778,65.7,11.4,6,1.416,0.148,92.73,0
2024-01-01T12:02:33.600000,car_01,3,A,68,51.218,9592,83.4,4.7,6,1.713,-0.014,93.24,0
2024-01-01T12:02:33.800000,car_01,3,A,69,52.097,9533,72.4,10.6,6,0.933,0.042,93.23,0
2024-01-01T12:02:34,car_01,3,A,70,49.812,9674,69.0,1.3,6,2.049,0.216,93.94,0
2024-01-01T12:02:34.200000,car_01,3,A,71,51.25,9091,67.0,9.3,6,1.158,0.006,93.6,0
2024-01-01T12:02:34.400000,car_01,3,A,72,50.504,9319,65.6,16.0,6,0.373,0.103,93.78,0
2024-01-01T12:02:34.600000,car_01,3,A,73,49.301,9253,63.7,16.9,6,1.232,0.295,93.71,0
2024-01-01T12:02:34.800000,car_01,3,A,74,48.392,8840,65.5,5.6,6,1.682,0.004,93.76,0
2024-01-01T12:02:35,car_01,3,A,75,45.606,8290,47.0,14.4,6,0.99,-0.057,93.67,0
2024-01-01T12:02:35.200000,car_01,3,A,76,46.614,8347,50.7,9.0,6,1.643,0.454,94.52,0
2024-01-01T12:02:35.400000,car_01,3,A,77,47.374,8116,61.5,17.9,6,0.947,0.469,93.79,0
2024-01-01T12:02:35.600000,car_01,3,A,78,44.617,7968,70.2,13.7,5,1.722,0.175,93.06,0
2024-01-01T12:02:35.800000,car_01,3,A,79,44.565,7608,53.2,5.0,5,0.968,0.282,94.69,0
2024-01-01T12:02:36,car_01,3,A,80,44.899,7578,54.1,9.0,5,0.344,0.925,94.36,0
2024-01-01T12:02:36.200000,car_01,3,A,81,46.631,7504,55.8,4.1,6,1.489,0.123,94.07,0
2024-01-01T12:02:36.400000,car_01,3,A,82,46.387,7748,53.9,0.0,6,1.574,-0.028,95.37,0
2024-01-01T12:02:36.600000,car_01,3,A,83,45.752,7168,62.4,6.3,6,0.822,0.007,94.8,0
2024-01-01T12:02:36.800000,car_01,3,A,84,47.299,7787,52.1,11.2,6,1.009,-0.139,94.13,0
2024-01-01T12:02:37,car_01,3,A,85,44.992,7820,35.9,12.4,5,1.417,0.421,94.06,0
2024-01-01T12:02:37.200000,car_01,3,A,86,44.393,7456,44.5,7.0,5,0.991,-0.201,93.78,0
2024-01-01T12:02:37.400000,car_01,3,A,87,43.881,7122,42.3,3.2,5,1.632,0.084,94.32,0
2024-01-01T12:02:37.600000,car_01,3,A,88,43.135,7343,44.8,9.4,5,1.28,-0.051,94.89,0
2024-01-01T12:02:37.800000,car_01,3,A,89,43.176,6981,46.6,8.9,5,1.458,0.254,95.14,0
2024-01-01T12:02:38,car_01,3,A,90,44.693,7221,43.6,8.1,5,1.696,-0.095,94.07,0
2024-01-01T12:02:38.200000,car_01,3,A,91,42.469,7179,37.7,0.0,5,1.513,0.069,94.93,0
2024-01-01T12:02:38.400000,car_01,3,A,92,44.29,7308,45.8,10.3,5,0.909,-0.671,93.62,0
2024-01-01T12:02:38.600000,car_01,3,A,93,43.478,7258,42.5,6.2,5,1.473,-0.049,94.66,0
2024-01-01T12:02:38.800000,car_01,3,A,94,42.555,6632,34.5,12.0,5,1.861,0.482,94.61,0
2024-01-01T12:02:39,car_01,3,A,95,43.196,6961,41.9,12.1,5,1.567,-0.393,95.64,0
2024-01-01T12:02:39.200000,car_01,3,A,96,42.463,6636,56.4,5.6,5,1.184,-0.275,95.4,0
2024-01-01T12:02:39.400000,car_01,3,A,97,39.764,6631,28.4,17.9,5,2.03,0.198,94.47,0
2024-01-01T12:02:39.600000,car_01,3,A,98,43.476,7533,40.7,8.2,5,1.769,-0.465,94.76,0
2024-01-01T12:02:39.800000,car_01,3,A,99,42.139,6852,46.1,9.3,5,0.73,-0.493,94.88,0
2024-01-01T12:02:40,car_01,3,A,100,42.553,7111,42.2,3.2,5,1.39,-0.277,95.66,0
2024-01-01T12:02:40.200000,car_01,3,A,101,41.695,6701,33.4,15.0,5,1.109,0.743,95.64,0
2024-01-01T12:02:40.400000,car_01,3,A,102,40.759,6660,44.2,14.1,5,1.39,-0.012,94.34,0
2024-01-01T12:02:40.600000,car_01,3,A,103,40.376,6838,32.1,10.2,5,1.392,-0.658,94.21,0
2024-01-01T12:02:40.800000,car_01,3,A,104,42.371,6745,33.8,15.8,5,1.018,-0.115,95.35,0
2024-01-01T12:02:41,car_01,3,A,105,40.076,7069,38.7,7.3,5,1.567,-0.382,94.91,0
2024-01-01T12:02:41.200000,car_01,3,A,106,40.56,6658,30.4,11.7,5,0.832,-0.031,95.52,0
2024-01-01T12:02:41.400000,car_01,3,A,107,42.185,7031,35.9,6.9,5,0.292,-0.009,94.65,0
2024-01-01T12:02:41.600000,car_01,3,A,108,42.152,6951,34.8,11.7,5,1.304,-0.412,95.56,0
2024-01-01T12:02:41.800000,car_01,3,A,109,42.927,7289,42.8,11.0,5,1.03,0.437,95.7,0
2024-01-01T12:02:42,car_01,3,A,110,42.159,7288,28.9,12.3,5,1.227,-0.147,96.26,0
2024-01-01T12:02:42.200000,car_01,3,A,111,42.406,7331,29.2,13.6,5,1.029,0.023,95.79,0
2024-01-01T12:02:42.400000,car_01,3,A,112,42.056,7259,49.7,14.5,5,0.768,0.225,96.34,0
2024-01-01T12:02:42.600000,car_01,3,A,113,42.343,7439,20.9,17.3,5,0.945,0.521,95.77,0
2024-01-01T12:02:42.800000,car_01,3,A,114,44.11,7418,33.5,13.0,5,0.54,-0.311,96.26,0
2024-01-01T12:02:43,car_01,3,A,115,40.885,7156,43.3,17.5,5,1.203,-0.041,96.02,0
2024-01-01T12:02:43.200000,car_01,3,A,116,40.651,7538,38.4,14.1,5,0.866,-0.188,96.15,0
2024-01-01T12:02:43.400000,car_01,3,A,117,41.548,7022,27.0,21.9,5,0.611,-0.112,95.3,0
2024-01-01T12:02:43.600000,car_01,3,A,118,42.831,7430,31.4,23.7,5,1.001,-0.436,97.11,0
2024-01-01T12:02:43.800000,car_01,3,A,119,42.151,7248,25.3,26.7,3,1.031,-0.053,96.52,0
2024-01-01T12:02:44,car_01,3,A,120,43.415,7941,49.1,20.5,5,1.26,-0.091,96.1,0
2024-01-01T12:02:44.200000,car_01,3,A,121,44.93,8163,39.9,10.4,5,0.573,-0.36,96.07,0
2024-01-01T12:02:44.400000,car_01,3,A,122,44.112,8033,37.4,22.0,5,1.056,0.11,95.24,0
2024-01-01T12:02:44.600000,car_01,3,A,123,44.988,8661,47.0,18.7,5,0.542,-0.178,96.84,0
2024-01-01T12:02:44.800000,car_01,3,A,124,44.495,7694,16.6,22.2,5,1.829,-0.64,95.9,0
2024-01-01T12:02:45,car_01,3,A,125,44.482,8343,46.2,13.6,5,0.901,-0.372,96.67,0
2024-01-01T12:02:45.200000,car_01,3,A,126,45.094,8694,32.1,16.3,6,0.553,-0.323,95.94,0
2024-01-01T12:02:45.400000,car_01,3,A,127,43.723,8186,29.9,27.1,5,0.622,-0.568,96.43,0
2024-01-01T12:02:45.600000,car_01,3,A,128,43.645,8494,39.5,31.2,5,1.014,-0.426,96.83,0
2024-01-01T12:02:45.800000,car_01,3,A,129,45.668,8896,21.2,20.6,6,0.604,0.189,95.9,0
2024-01-01T12:02:46,car_01,3,A,130,46.194,8835,33.8,20.3,6,0.983,-0.259,96.4,0
2024-01-01T12:02:46.200000,car_01,3,A,131,46.078,8973,46.5,23.0,6,0.161,-0.266,96.58,0
2024-01-01T12:02:46.400000,car_01,3,A,132,48.106,9030,56.1,21.0,6,1.367,-0.821,96.44,0
2024-01-01T12:02:46.600000,car_01,3,A,133,44.446,8565,42.9,26.3,5,0.401,-0.137,96.21,0
2024-01-01T12:02:46.800000,car_01,3,A,134,48.718,9382,60.6,33.0,6,0.332,-0.054,96.44,0
2024-01-01T12:02:47,car_01,3,A,135,48.914,9720,60.6,23.3,6,0.561,-0.446,96.79,0
2024-01-01T12:02:47.200000,car_01,3,A,136,48.209,9660,51.0,28.2,6,0.634,-0.406,96.27,0
2024-01-01T12:02:47.400000,car_01,3,A,137,47.581,9573,57.0,29.1,6,0.362,-0.033,96.38,0
2024-01-01T12:02:47.600000,car_01,3,A,138,49.33,9554,57.9,23.8,6,0.736,-0.243,96.36,0
2024-01-01T12:02:47.800000,car_01,3,A,139,48.983,10007,57.4,27.9,6,1.117,-0.043,96.37,0
2024-01-01T12:02:48,car_01,3,A,140,49.996,9915,48.2,25.2,6,0.279,-0.326,97.49,0
2024-01-01T12:02:48.200000,car_01,3,A,141,48.968,9954,45.3,39.0,6,0.419,-0.197,97.06,0
2024-01-01T12:02:48.400000,car_01,3,A,142,51.049,10372,49.1,23.0,6,0.288,-0.635,96.15,0
2024-01-01T12:02:48.600000,car_01,3,A,143,50.335,10407,66.3,22.2,6,0.473,0.158,96.3,0
2024-01-01T12:02:48.800000,car_01,3,A,144,51.43,10520,49.7,26.6,6,0.68,-0.545,97.31,0
2024-01-01T12:02:49,car_01,3,A,145,52.547,11145,59.6,21.9,6,0.612,-0.062,97.13,0
2024-01-01T12:02:49.200000,car_01,3,A,146,51.807,11174,49.5,25.4,6,0.864,-0.284,96.97,0
2024-01-01T12:02:49.400000,car_01,3,A,147,53.202,11154,60.4,21.7,6,0.559,-0.293,97.29,0
2024-01-01T12:02:49.600000,car_01,3,A,148,50.549,10531,57.7,22.5,6,0.463,0.009,97.37,0
2024-01-01T12:02:49.800000,car_01,3,A,149,53.09,11365,47.6,26.3,6,1.283,-0.158,97.41,0
2024-01-01T12:02:50,car_01,3,A,150,51.561,11255,57.0,15.0,6,0.812,0.047,97.35,0
2024-01-01T12:02:50.200000,car_01,3,A,151,52.86,11251,76.4,25.3,6,0.601,-0.29,97.6,0
2024-01-01T12:02:50.400000,car_01,3,A,152,54.443,11539,60.2,24.6,6,0.701,-0.638,97.52,0
2024-01-01T12:02:50.600000,car_01,3,A,153,53.349,11502,68.4,23.9,6,1.43,-0.014,98.05,0
2024-01-01T12:02:50.800000,car_01,3,A,154,53.517,11684,63.8,18.9,6,1.109,0.449,98.03,0
2024-01-01T12:02:51,car_01,3,A,155,54.666,12010,75.0,21.6,6,0.77,-0.01,98.53,0
2024-01-01T12:02:51.200000,car_01,3,A,156,54.632,11517,75.9,22.6,6,0.496,-0.442,96.22,0
2024-01-01T12:02:51.400000,car_01,3,A,157,54.065,11856,75.0,20.9,6,0.432,-0.314,97.86,0
2024-01-01T12:02:51.600000,car_01,3,A,158,55.684,12223,78.4,11.2,6,0.92,-0.102,97.42,0
2024-01-01T12:02:51.800000,car_01,3,A,159,55.565,12054,65.0,13.8,6,1.069,-0.012,98.48,0
2024-01-01T12:02:52,car_01,3,A,160,56.361,12440,67.0,18.8,6,0.765,0.418,97.56,0
2024-01-01T12:02:52.200000,car_01,3,A,161,54.582,11896,82.3,16.2,6,1.18,-0.327,98.56,0
2024-01-01T12:02:52.400000,car_01,3,A,162,54.562,12065,80.4,17.7,6,0.548,0.255,97.4,0
2024-01-01T12:02:52.600000,car_01,3,A,163,55.458,12595,88.9,18.2,6,0.42,-0.55,97.72,0
2024-01-01T12:02:52.800000,car_01,3,A,164,56.409,12784,84.2,22.5,6,0.735,0.055,98.59,0
2024-01-01T12:02:53,car_01,3,A,165,57.527,12607,75.8,22.7,6,1.569,-0.227,98.43,0
2024-01-01T12:02:53.200000,car_01,3,A,166,57.949,13059,91.6,16.8,6,1.469,-0.511,97.22,0
2024-01-01T12:02:53.400000,car_01,3,A,167,56.606,12622,69.7,15.3,6,1.047,-0.158,98.49,0
2024-01-01T12:02:53.600000,car_01,3,A,168,58.28,12681,77.5,18.1,6,1.411,-0.278,99.08,0
2024-01-01T12:02:53.800000,car_01,3,A,169,58.033,12628,81.1,10.8,6,1.273,-0.115,99.43,0
2024-01-01T12:02:54,car_01,3,A,170,54.863,12044,78.4,16.7,6,0.871,-0.353,98.71,0
2024-01-01T12:02:54.200000,car_01,3,A,171,57.094,12670,88.6,18.3,6,0.413,-0.356,98.77,0
2024-01-01T12:02:54.400000,car_01,3,A,172,57.422,12455,87.1,13.2,6,1.22,0.133,98.42,0
2024-01-01T12:02:54.600000,car_01,3,A,173,58.678,12831,85.2,17.2,6,0.422,-0.614,98.09,0
2024-01-01T12:02:54.800000,car_01,3,A,174,58.569,12791,79.9,6.4,6,0.398,-0.036,98.69,0
2024-01-01T12:02:55,car_01,3,A,175,58.136,12915,86.0,17.5,6,0.917,0.323,98.96,0
2024-01-01T12:02:55.200000,car_01,3,A,176,57.255,12608,99.2,4.0,6,0.851,-0.239,98.88,0
